Line_ID,Invoice_ID,Sale_Date,Sale_Time,Year,Month_Number,Month_Name,Day_of_Week,Is_Weekend,Store_ID,Store_Name,City,Sales_Channel,Customer_Type,Customer_ID,Cashier_ID,SKU,Category,Subcategory,Brand,Product_Name,Pack_Size,Quantity,Unit_Price_LKR,Gross_Sales_LKR,Discount_Pct,Discount_Amount_LKR,Net_Sales_LKR,Unit_Cost_LKR,Cost_of_Goods_LKR,Gross_Profit_LKR,Payment_Method,Promotion
LIN-0000082,INV-2025-000031,2/1/2025,19:33:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,DAI001,Dairy & Eggs,Milk Powder,Anchor,Full Cream Milk Powder,400 g,3,1190,3570,0,0,3570,1055.03,3165.09,404.91,Debit/Credit Card,None
LIN-0000083,INV-2025-000032,2/1/2025,8:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO009,Grocery Staples,Noodles,Prima KottuMee,Hot & Spicy Noodles,80 g,1,130,130,0,0,130,93.29,93.29,36.71,Debit/Credit Card,None
LIN-0000084,INV-2025-000032,2/1/2025,8:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,DAI009,Dairy & Eggs,Eggs,Local Farm,Brown Eggs,10 pack,3,700,2100,0,0,2100,625.11,1875.33,224.67,Debit/Credit Card,None
LIN-0000085,INV-2025-000032,2/1/2025,8:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,PRO002,Fresh Produce,Vegetables,Local Produce,Potatoes,1 kg,1,375,375,0,0,375,305.92,305.92,69.08,Debit/Credit Card,None
LIN-0000086,INV-2025-000032,2/1/2025,8:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,PER004,Personal Care,Toothpaste,Signal,Strong Teeth Toothpaste,120 g,1,390,390,0,0,390,282.77,282.77,107.23,Debit/Credit Card,None
LIN-0000087,INV-2025-000032,2/1/2025,8:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO008,Grocery Staples,Oil,Marina,Coconut Oil,1 L,1,1130,1130,0,0,1130,981.58,981.58,148.42,Debit/Credit Card,None
LIN-0000088,INV-2025-000032,2/1/2025,8:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,CHI002,Chilled & Frozen,Chicken,Crysbro,Chicken Breast,500 g,1,885,885,0,0,885,760.08,760.08,124.92,Debit/Credit Card,None
LIN-0000089,INV-2025-000033,2/1/2025,16:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI008,Dairy & Eggs,Cheese,Kotmale,Processed Cheese Slices,200 g,1,995,995,0,0,995,794.35,794.35,200.65,Debit/Credit Card,None
LIN-0000090,INV-2025-000033,2/1/2025,16:34:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI003,Dairy & Eggs,Fresh Milk,Highland,Fresh Milk,1 L,1,565,565,0,0,565,454.57,454.57,110.43,Debit/Credit Card,None
LIN-0000091,INV-2025-000034,2/1/2025,15:11:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BEV003,Beverages,Coffee,Nescafe,Classic Coffee,100 g,1,1105,1105,0,0,1105,876.01,876.01,228.99,Debit/Credit Card,None
LIN-0000092,INV-2025-000034,2/1/2025,15:11:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,RIC004,Rice & Grains,Rice,Rathna,Red Raw Rice,1 kg,1,335,335,0,0,335,287.22,287.22,47.78,Debit/Credit Card,None
LIN-0000093,INV-2025-000034,2/1/2025,15:11:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,SNK001,Snacks & Confectionery,Biscuits,Munchee,Tikiri Marie,360 g,2,425,850,0,0,850,313.78,627.56,222.44,Debit/Credit Card,None
LIN-0000094,INV-2025-000034,2/1/2025,15:11:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BAK002,Bakery,Bread,Local Bakery,Roast Bread,400 g,1,190,190,0,0,190,124.65,124.65,65.35,Debit/Credit Card,None
LIN-0000095,INV-2025-000034,2/1/2025,15:11:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,1,150,150,0,0,150,91.55,91.55,58.45,Debit/Credit Card,None
LIN-0000096,INV-2025-000034,2/1/2025,15:11:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,PRO006,Fresh Produce,Fruit,Imported,Apples - Red,4 pack,1,830,830,0,0,830,682.03,682.03,147.97,Debit/Credit Card,None
LIN-0000097,INV-2025-000035,2/1/2025,9:06:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,DAI003,Dairy & Eggs,Fresh Milk,Highland,Fresh Milk,1 L,1,550,550,0,0,550,441.21,441.21,108.79,Cash,None
LIN-0000098,INV-2025-000035,2/1/2025,9:06:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,DAI001,Dairy & Eggs,Milk Powder,Anchor,Full Cream Milk Powder,400 g,1,1200,1200,0,0,1200,1068.58,1068.58,131.42,Cash,None
LIN-0000099,INV-2025-000035,2/1/2025,9:06:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,GRO015,Grocery Staples,Spices,Wijaya,Chilli Powder,100 g,2,260,520,0,0,520,185.65,371.3,148.7,Cash,None
LIN-0000100,INV-2025-000035,2/1/2025,9:06:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,SNK005,Snacks & Confectionery,Chocolate,Ritzbury,Revello Chocolate,100 g,1,360,360,0,0,360,241.96,241.96,118.04,Cash,None
LIN-0000101,INV-2025-000035,2/1/2025,9:06:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,SNK008,Snacks & Confectionery,Nuts,Nut House,Roasted Peanuts,200 g,1,415,415,0,0,415,296.3,296.3,118.7,Cash,None
LIN-0000102,INV-2025-000036,2/1/2025,19:05:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,1,150,150,0,0,150,91.06,91.06,58.94,LankaQR,None
LIN-0000103,INV-2025-000036,2/1/2025,19:05:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI006,Dairy & Eggs,Yoghurt,Kotmale,Vanilla Yoghurt,80 g,1,100,100,0,0,100,67.48,67.48,32.52,LankaQR,None
LIN-0000104,INV-2025-000036,2/1/2025,19:05:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,SNK006,Snacks & Confectionery,Chocolate,Kandos,Milk Chocolate,100 g,1,395,395,0,0,395,269.42,269.42,125.58,LankaQR,None
LIN-0000105,INV-2025-000036,2/1/2025,19:05:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI002,Dairy & Eggs,Milk Powder,Maliban,Full Cream Milk Powder,400 g,1,1140,1140,0,0,1140,988.74,988.74,151.26,LankaQR,None
LIN-0000106,INV-2025-000037,2/1/2025,14:14:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,GRO005,Grocery Staples,Pulses,Generic,Red Dhal,1 kg,3,530,1590,0,0,1590,461.92,1385.76,204.24,Debit/Credit Card,None
LIN-0000107,INV-2025-000037,2/1/2025,14:14:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BEV003,Beverages,Coffee,Nescafe,Classic Coffee,100 g,1,1090,1090,0,0,1090,872.06,872.06,217.94,Debit/Credit Card,None
LIN-0000108,INV-2025-000037,2/1/2025,14:14:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BAK002,Bakery,Bread,Local Bakery,Roast Bread,400 g,1,190,190,0,0,190,123.97,123.97,66.03,Debit/Credit Card,None
LIN-0000109,INV-2025-000037,2/1/2025,14:14:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,HOU003,Household,Dishwashing,Vim,Dishwash Bar,200 g,1,210,210,0,0,210,140.28,140.28,69.72,Debit/Credit Card,None
LIN-0000110,INV-2025-000037,2/1/2025,14:14:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,DAI005,Dairy & Eggs,Yoghurt,Highland,Set Yoghurt,80 g,1,90,90,0,0,90,60.33,60.33,29.67,Debit/Credit Card,None
LIN-0000111,INV-2025-000038,2/1/2025,18:46:00,2025,1,January,Thursday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,CHI001,Chilled & Frozen,Chicken,Bairaha,Whole Chicken,1 kg,1,1325,1325,0,0,1325,1170.81,1170.81,154.19,Cash,None
LIN-0000112,INV-2025-000039,3/1/2025,19:20:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,HOU003,Household,Dishwashing,Vim,Dishwash Bar,200 g,1,210,210,0,0,210,139.06,139.06,70.94,Debit/Credit Card,None
LIN-0000113,INV-2025-000039,3/1/2025,19:20:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER006,Personal Care,Sanitary Care,Fems,Sanitary Napkins,10 pack,1,470,470,0,0,470,346.62,346.62,123.38,Debit/Credit Card,None
LIN-0000114,INV-2025-000039,3/1/2025,19:20:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER002,Personal Care,Soap,Pears,Pure & Gentle Soap,100 g,2,260,520,0,0,520,183.79,367.58,152.42,Debit/Credit Card,None
LIN-0000115,INV-2025-000039,3/1/2025,19:20:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER001,Personal Care,Soap,Lifebuoy,Total Soap,100 g,1,190,190,0,0,190,134.66,134.66,55.34,Debit/Credit Card,None
LIN-0000116,INV-2025-000040,3/1/2025,10:15:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0306,CSH-04,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,1,150,150,0,0,150,91.9,91.9,58.1,LankaQR,None
LIN-0000117,INV-2025-000040,3/1/2025,10:15:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0306,CSH-04,CHI003,Chilled & Frozen,Processed Meat,Keells Krest,Chicken Sausages,500 g,1,965,965,0,0,965,769,769,196,LankaQR,None
LIN-0000118,INV-2025-000041,3/1/2025,20:03:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-0343,ONLINE,RIC005,Rice & Grains,Rice,Nipuna,Nadu Rice,1 kg,1,295,295,0,0,295,253.36,253.36,41.64,Debit/Credit Card,None
LIN-0000119,INV-2025-000041,3/1/2025,20:03:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-0343,ONLINE,DAI005,Dairy & Eggs,Yoghurt,Highland,Set Yoghurt,80 g,1,90,90,0,0,90,60.47,60.47,29.53,Debit/Credit Card,None
LIN-0000120,INV-2025-000041,3/1/2025,20:03:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-0343,ONLINE,GRO013,Grocery Staples,Sauces,MD,Tomato Sauce,400 g,1,490,490,0,0,490,374.71,374.71,115.29,Debit/Credit Card,None
LIN-0000121,INV-2025-000042,3/1/2025,20:29:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,DAI002,Dairy & Eggs,Milk Powder,Maliban,Full Cream Milk Powder,400 g,1,1130,1130,0,0,1130,979.43,979.43,150.57,Cash,None
LIN-0000122,INV-2025-000042,3/1/2025,20:29:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,CHI002,Chilled & Frozen,Chicken,Crysbro,Chicken Breast,500 g,1,885,885,0,0,885,765.42,765.42,119.58,Cash,None
LIN-0000123,INV-2025-000042,3/1/2025,20:29:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,PER006,Personal Care,Sanitary Care,Fems,Sanitary Napkins,10 pack,1,465,465,0,0,465,342.84,342.84,122.16,Cash,None
LIN-0000124,INV-2025-000043,3/1/2025,11:18:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO003,Grocery Staples,Sugar,Generic,White Sugar,1 kg,1,310,310,0,0,310,274.14,274.14,35.86,Debit/Credit Card,None
LIN-0000125,INV-2025-000044,3/1/2025,16:51:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0812,CSH-02,PER004,Personal Care,Toothpaste,Signal,Strong Teeth Toothpaste,120 g,1,385,385,0,0,385,273.8,273.8,111.2,Cash,None
LIN-0000126,INV-2025-000044,3/1/2025,16:51:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0812,CSH-02,GRO004,Grocery Staples,Salt,Raigam,Crystal Salt,1 kg,2,145,290,0,0,290,108.44,216.88,73.12,Cash,None
LIN-0000127,INV-2025-000045,3/1/2025,10:29:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,SNK001,Snacks & Confectionery,Biscuits,Munchee,Tikiri Marie,360 g,1,425,425,0,0,425,313.13,313.13,111.87,Debit/Credit Card,None
LIN-0000128,INV-2025-000045,3/1/2025,10:29:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,GRO010,Grocery Staples,Noodles,Prima,Instant Noodles Chicken,74 g,1,120,120,0,0,120,87.01,87.01,32.99,Debit/Credit Card,None
LIN-0000129,INV-2025-000045,3/1/2025,10:29:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,GRO006,Grocery Staples,Pulses,Generic,Chickpeas,500 g,1,360,360,0,0,360,307.73,307.73,52.27,Debit/Credit Card,None
LIN-0000130,INV-2025-000045,3/1/2025,10:29:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,GRO005,Grocery Staples,Pulses,Generic,Red Dhal,1 kg,1,525,525,0,0,525,458.53,458.53,66.47,Debit/Credit Card,None
LIN-0000131,INV-2025-000046,3/1/2025,16:59:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,SNK004,Snacks & Confectionery,Biscuits,Maliban,Lemon Puff,200 g,1,290,290,0,0,290,209.03,209.03,80.97,Cash,None
LIN-0000132,INV-2025-000046,3/1/2025,16:59:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER007,Personal Care,Baby Care,Baby Cheramy,Baby Cologne,100 ml,1,515,515,0,0,515,365.34,365.34,149.66,Cash,None
LIN-0000133,INV-2025-000046,3/1/2025,16:59:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,BEV002,Beverages,Tea,Watawala,Tea,200 g,1,595,595,0,0,595,476.12,476.12,118.88,Cash,None
LIN-0000134,INV-2025-000046,3/1/2025,16:59:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO010,Grocery Staples,Noodles,Prima,Instant Noodles Chicken,74 g,1,120,120,0,0,120,87.25,87.25,32.75,Cash,None
LIN-0000135,INV-2025-000046,3/1/2025,16:59:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,BEV004,Beverages,Soft Drinks,Coca-Cola,Original Taste,1.5 L,3,415,1245,0,0,1245,313.17,939.51,305.49,Cash,None
LIN-0000136,INV-2025-000046,3/1/2025,16:59:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO017,Grocery Staples,Breakfast,Samaposha,Cereal Mix,200 g,1,320,320,0,0,320,233.84,233.84,86.16,Cash,None
LIN-0000137,INV-2025-000047,3/1/2025,19:17:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,PRO004,Fresh Produce,Vegetables,Local Produce,Carrots,500 g,2,300,600,0,0,600,228.84,457.68,142.32,Debit/Credit Card,None
LIN-0000138,INV-2025-000047,3/1/2025,19:17:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO015,Grocery Staples,Spices,Wijaya,Chilli Powder,100 g,1,265,265,0,0,265,191.84,191.84,73.16,Debit/Credit Card,None
LIN-0000139,INV-2025-000047,3/1/2025,19:17:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,RIC002,Rice & Grains,Rice,Araliya,Samba Rice,5 kg,1,1680,1680,0,0,1680,1442.31,1442.31,237.69,Debit/Credit Card,None
LIN-0000140,INV-2025-000047,3/1/2025,19:17:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BEV007,Beverages,Soft Drinks,Elephant House,Ginger Beer,1.5 L,1,410,410,0,0,410,299.92,299.92,110.08,Debit/Credit Card,None
LIN-0000141,INV-2025-000048,3/1/2025,19:38:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,PER005,Personal Care,Oral Care,Closeup,Toothpaste Red Hot,120 g,1,410,410,0,0,410,296.72,296.72,113.28,LankaQR,None
LIN-0000142,INV-2025-000048,3/1/2025,19:38:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,GRO004,Grocery Staples,Salt,Raigam,Crystal Salt,1 kg,1,145,145,0,0,145,108.54,108.54,36.46,LankaQR,None
LIN-0000143,INV-2025-000048,3/1/2025,19:38:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BEV002,Beverages,Tea,Watawala,Tea,200 g,2,585,1170,0,0,1170,473.6,947.2,222.8,LankaQR,None
LIN-0000144,INV-2025-000048,3/1/2025,19:38:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,1,150,150,0,0,150,90.48,90.48,59.52,LankaQR,None
LIN-0000145,INV-2025-000049,3/1/2025,10:54:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Walk-in,GUEST,ONLINE,PER001,Personal Care,Soap,Lifebuoy,Total Soap,100 g,4,190,760,0,0,760,133.8,535.2,224.8,Cash,None
LIN-0000146,INV-2025-000049,3/1/2025,10:54:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Walk-in,GUEST,ONLINE,HOU002,Household,Laundry,Surf Excel,Washing Powder,1 kg,1,1180,1180,0,0,1180,924.22,924.22,255.78,Cash,None
LIN-0000147,INV-2025-000050,3/1/2025,13:32:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,SNK003,Snacks & Confectionery,Biscuits,Munchee,Chocolate Puff,200 g,1,275,275,0,0,275,197.16,197.16,77.84,LankaQR,None
LIN-0000148,INV-2025-000050,3/1/2025,13:32:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,BAB002,Baby Care,Baby Food,Cerelac,Rice & Milk Cereal,250 g,1,1085,1085,0,0,1085,887.07,887.07,197.93,LankaQR,None
LIN-0000149,INV-2025-000050,3/1/2025,13:32:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,PER008,Personal Care,Skin Care,Vaseline,Petroleum Jelly,100 ml,1,525,525,0,0,525,375.44,375.44,149.56,LankaQR,None
LIN-0000150,INV-2025-000050,3/1/2025,13:32:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,HOU004,Household,Cleaning,Dettol,Floor Cleaner,1 L,1,975,975,0,0,975,756.91,756.91,218.09,LankaQR,None
LIN-0000151,INV-2025-000051,3/1/2025,11:05:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,HOU002,Household,Laundry,Surf Excel,Washing Powder,1 kg,1,1185,1185,0,0,1185,936.05,936.05,248.95,Cash,None
LIN-0000152,INV-2025-000051,3/1/2025,11:05:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,SNK004,Snacks & Confectionery,Biscuits,Maliban,Lemon Puff,200 g,1,280,280,0,0,280,204.59,204.59,75.41,Cash,None
LIN-0000153,INV-2025-000051,3/1/2025,11:05:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,DAI002,Dairy & Eggs,Milk Powder,Maliban,Full Cream Milk Powder,400 g,1,1110,1110,0,0,1110,963.38,963.38,146.62,Cash,None
LIN-0000154,INV-2025-000052,3/1/2025,8:05:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BAK002,Bakery,Bread,Local Bakery,Roast Bread,400 g,1,190,190,0,0,190,124.61,124.61,65.39,Cash,None
LIN-0000155,INV-2025-000052,3/1/2025,8:05:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,SNK004,Snacks & Confectionery,Biscuits,Maliban,Lemon Puff,200 g,1,280,280,0,0,280,201.83,201.83,78.17,Cash,None
LIN-0000156,INV-2025-000052,3/1/2025,8:05:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,DAI008,Dairy & Eggs,Cheese,Kotmale,Processed Cheese Slices,200 g,1,1005,1005,0,0,1005,802.26,802.26,202.74,Cash,None
LIN-0000157,INV-2025-000053,3/1/2025,19:26:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,RIC003,Rice & Grains,Rice,Nipuna,Keeri Samba Rice,5 kg,2,2155,4310,0,0,4310,1916.83,3833.66,476.34,LankaQR,None
LIN-0000158,INV-2025-000053,3/1/2025,19:26:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,DAI007,Dairy & Eggs,Butter,Anchor,Salted Butter,227 g,1,1070,1070,0,0,1070,864.81,864.81,205.19,LankaQR,None
LIN-0000159,INV-2025-000053,3/1/2025,19:26:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,GRO016,Grocery Staples,Spices,Wijaya,Curry Powder,100 g,1,220,220,0,0,220,158.11,158.11,61.89,LankaQR,None
LIN-0000160,INV-2025-000054,3/1/2025,11:37:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0752,CSH-03,DAI005,Dairy & Eggs,Yoghurt,Highland,Set Yoghurt,80 g,1,90,90,0,0,90,60.86,60.86,29.14,LankaQR,None
LIN-0000161,INV-2025-000054,3/1/2025,11:37:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0752,CSH-03,DAI003,Dairy & Eggs,Fresh Milk,Highland,Fresh Milk,1 L,1,555,555,0.05,27.75,527.25,445.04,445.04,82.21,LankaQR,Loyalty Discount
LIN-0000162,INV-2025-000055,3/1/2025,13:14:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,PER006,Personal Care,Sanitary Care,Fems,Sanitary Napkins,10 pack,1,470,470,0,0,470,347.06,347.06,122.94,Debit/Credit Card,None
LIN-0000163,INV-2025-000055,3/1/2025,13:14:00,2025,1,January,Friday,No,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,CHI004,Chilled & Frozen,Ice Cream,Cargills Magic,Vanilla Ice Cream,1 L,1,960,960,0,0,960,739.85,739.85,220.15,Debit/Credit Card,None
